Dates,QQQ,SPY,TLT,GLD,EEM
2016-06-03,-0.0006356124580041422,0.00019025875190248343,0.02603003465537146,0.02819581387303227,0.0241837968561065
2016-06-10,-0.010176267490459745,-0.0009986684420772995,0.011634016362681132,0.024057873485868075,-0.010330578512396715
2016-06-17,-0.022489443730493885,-0.01689912886180789,0.0061581837067814504,0.01815344176113043,-0.007754249925439827
2016-06-24,-0.020659216827871085,-0.016414875072632285,0.0012535948676350994,0.01661960467930612,-0.018935978358881944
2016-07-01,0.03634097228880995,0.033426869492443334,0.035277655030195865,0.019046107451789362,0.06280637254901955
2016-07-08,0.02054034048852693,0.013004954268292845,0.021555097104645426,0.01643174207616238,-0.0054770827327759175
2016-07-15,0.013599274705349051,0.014954150011756484,-0.03628133704735381,-0.028194912657064086,0.034492753623188266
2016-07-22,0.016547406082289884,0.006532919427327144,0.0029626418093795515,-0.00386313465783672,0.007845334827682793
2016-07-29,0.013902331720193617,-0.0005523844595839433,0.019884726224783877,0.020815195884448023,0.006672226855713115
2016-08-05,0.013451358153258708,0.004882092851879127,-0.025148346990675363,-0.011086990231043536,0.011322838994752837
2016-08-12,0.0035965062510703305,0.001283344027867006,0.015072463768116107,-0.0011760094080751626,0.0234844347351173
2016-08-19,0.0005119453924915529,0.00036619976197016513,-0.00978012564249009,0.004474097331240046,0.0032017075773747017
2016-08-26,-0.004093467508101689,-0.005719776699917634,-0.0025232499459303392,-0.015003516449167753,-0.022340425531914954
2016-09-02,0.002911457441342691,0.00497031616733401,0.0019514310494361808,0.004125347084490194,0.017682263329706238
2016-09-09,-0.02424863387978149,-0.02330906260017407,-0.022433816634206072,0.001422137947380886,-0.018711574445335333
2016-09-16,0.026338816940847165,0.0004219804951237638,-0.005681818181818232,-0.013333333333333308,-0.005448106782892981
2016-09-23,0.008866911075112949,0.0122791395228945,0.015361781076066672,0.020710059171597628,0.03067652697890999
2016-09-30,0.003295867489224946,0.0014352516320199626,0.005043122350533613,-0.015746180963572276,-0.00478341748604838
2016-10-07,-0.0021057951482479353,-0.005825242718446644,-0.026107192204203322,-0.04695956701687365,0.0064085447263015904
2016-10-14,-0.011226470836498637,-0.008928571428571397,-0.017398446833930548,-0.0031735426757975027,-0.02149111170071627
2016-10-21,0.008622161516134597,0.004035285285285184,0.013070902044228339,0.012315683646112685,0.019522776572667988
2016-10-28,-0.008887008040626365,-0.006729600897280141,-0.021453754407021353,0.006207067781180076,-0.017819148936170204
2016-11-04,-0.029461998292057978,-0.0187729368589441,0.009888846301264964,0.023112354005593083,-0.027078256160303238
2016-11-11,0.018917729872415245,0.03773675377607266,-0.07362987703051471,-0.05860599726666138,-0.03840801558586149
2016-11-18,0.013126079447322914,0.009610941687459684,-0.009750901343821838,-0.016652433817250123,0.001157742402315698
2016-11-25,0.012615069894306163,0.013821510297482797,-0.00024824162184522436,-0.02205818497611811,0.0190806591500432
2016-12-02,-0.02609427609427606,-0.008306247742867479,-0.010097665949346135,-0.004173696829766427,-0.0036879432624113972
2016-12-09,0.032843560933448535,0.031090677348871054,-0.01755852842809358,-0.015516318887105363,0.029897494305239247
2016-12-16,0.0008368200836819106,-0.006489779700675435,-0.0030638297872340736,-0.021286231884058093,-0.028200165883328854
2016-12-23,0.0050167224080268635,0.00297724848915748,0.007768482158101442,-0.0011105969458583553,-0.024751066856329995
2016-12-30,-0.01430948419301159,-0.009658411235656361,0.009148665819567858,0.015565644399147427,0.02129521586931138
2017-01-06,0.029118838622552268,0.016463114570751225,0.014521950810039597,0.01952376607973716,0.0265638389031706
2017-01-13,0.010087755269416743,-0.0007041943576426846,0.0037233162336587355,0.022013422818791817,0.02058987200890372
2017-01-20,0.0007307567392009773,-0.001365338031270702,-0.011293380595169489,0.007354872603099638,-0.0070883315158123406
2017-01-27,0.020689655172413834,0.00983505336508772,-0.0025846256461564687,-0.013559322033898313,0.028830313014826858
2017-02-03,-0.000953895071542088,0.0016159322181945601,-0.0052662375658278915,0.02326196140629122,0.0074726447824926545
2017-02-10,0.013526416295353227,0.009461934246097536,0.01478991596638668,0.012658227848101333,0.012450331125827718
2017-02-17,0.019076778144135664,0.015463694872791756,-0.0036435905929116386,0.0006802721088436936,0.004447933019361638
2017-02-24,0.003466605038132675,0.007018588625632871,0.014045877659574657,0.017165193745751095,0.002344360510549537
2017-03-03,0.005834484876401147,0.007096392667060858,-0.021801491681009866,-0.01829573934837092,-0.007536382536382558
2017-03-10,0.002823996336436929,-0.003061823672510622,-0.017595307917888547,-0.02374266019913207,-0.004713275726630051
2017-03-17,0.002283278788340226,-0.0027767259876309014,0.011855010660980714,0.01978730822873076,0.038937121810050046
2017-03-24,-0.008049206469739612,-0.013373834535712725,0.018880647336479983,0.015984272160013635,0.008103317295517831
2017-03-31,0.013396616397458372,0.008038997690926086,-0.001406353408338834,-0.0011778563015312216,-0.010550113036925435
2017-04-07,-0.0030971445837739697,-0.0022906592008145044,0.0,0.0062331536388140485,-0.0005077430820006334
2017-04-14,-0.011896643176479427,-0.011437074829931948,0.022864717090547604,0.0262849489368826,-0.005842011684023318
2017-04-21,0.016564417177914015,0.008945851791320791,0.0005669393374909681,-0.002365415986949393,0.0038323965252937686
2017-04-28,0.025875075437537864,0.014877019480796339,-0.00963250768981716,-0.012590957403319503,0.019597862051412562
2017-05-05,0.011397896904183913,0.006804435483870774,-0.008663669799754747,-0.03113355965885556,0.0032451323015476596
2017-05-12,0.007706848916678721,-0.003003754693366667,0.0008244702778463786,-0.0015383300572601177,0.025628265737745792
2017-05-19,-0.0054834054834054236,-0.0028035818896978704,0.01911195320866632,0.021997774544209703,-0.001698204754973287
2017-05-26,0.024521183981427663,0.014267131047794868,-0.0018591868078570162,0.009547738693467256,0.01433778857837198
2017-06-02,0.01586177595241467,0.01017748541640806,0.01733074182053773,0.008876721420275402,0.00047915668423570423
2017-06-09,-0.024257632789627892,-0.0031125854937134045,-0.009711829326540355,-0.008798618534659908,-0.0035919540229885083
2017-06-16,-0.01307329618516917,-0.0031633868781069108,0.015675241157556252,-0.009955201592832252,-0.009372746935832788
2017-06-23,0.022366992399565744,0.0020194526871084584,0.011317768104471826,0.0007541478129713397,0.00679281901989337
2017-06-30,-0.02548853016142749,-0.005470324517747649,-0.020817029269056153,-0.01180607887465468,-0.002650602409638547
2017-07-07,0.0008718395815170421,0.0012820512820512775,-0.019181585677749413,-0.02321640399932212,-0.00628171055810578
2017-07-14,0.03164924506387923,0.01424972120110679,0.004970664928292123,0.0129250520471893,0.05567712132263547
2017-07-21,0.01400225161835067,0.0053754683173155016,0.01913565231492753,0.02132397019782495,0.0048364808843850415
2017-07-28,-0.0018735688016099372,0.00012151652624758924,-0.014320948365025066,0.011990608753982723,0.002750401100160449
2017-08-04,-0.0013209121245828515,0.002025029362925812,0.008394543546694777,-0.008617118236805,0.004571428571428671
2017-08-11,-0.010790114862513134,-0.013297764843781534,0.012006723765308536,0.02624320936063529,-0.023435722411831672
2017-08-18,-0.00612244897959191,-0.0057758479436342824,0.0015028078778771548,-0.003990552976626871,0.01747437092264681
2017-08-25,0.005239679954683885,0.0076222652548307845,0.005528352550939752,0.0035977105478330884,0.028852759331348787
2017-09-01,0.02838627879129385,0.013411841674844549,-0.004476908576814265,0.027049046765520668,0.005119074115290445
2017-09-08,-0.012260273972602653,-0.005083925112976062,0.01775147928994092,0.015151515151515138,-0.005978742249778457
2017-09-15,0.012828513972678701,0.0105848000648876,-0.016589147286821704,-0.019066968820817376,0.015593673423925258
2017-09-22,-0.01191291250171167,0.001003250531722788,-0.005202585527352976,-0.01824265115908552,-0.004606273305549524
2017-09-29,0.007829822616407967,0.007176074406670896,-0.011410459587955613,-0.013469652710158986,-0.012560599382988147
2017-10-06,0.015194224819525592,0.012498507343868148,-0.0093780057710805,-0.0040302681362065496,0.018299486721713887
2017-10-13,0.004605174048489813,0.0022801430986358895,0.018286269115624254,0.02254521430341061,0.022572868726714823
2017-10-20,0.002494269920453096,0.008472249460678594,-0.01485895907826773,-0.017848489743175544,-0.00857265323617662
2017-10-27,0.01701297827987358,0.0023336315195829904,-0.005968704629779054,-0.00583833566318559,-0.0025940337224383825
2017-11-03,0.013422375033059986,0.0028714446470838872,0.019474196689386547,-0.0023159636062861644,0.004334633723450443
2017-11-10,0.0026750179421934916,-0.0013929193267556705,-0.012257242916268729,0.004228154534902995,-0.0010789814415193
2017-11-17,0.0017568974492450096,-0.0008911619977525209,0.018452860596293252,0.014282176174358119,0.011449557139771027
2017-11-24,0.015004871711594703,0.009695183432870458,0.0032439275259117384,-0.004395246622171611,0.01900897052541639
2017-12-01,-0.011327275054396457,0.01574742664003681,-0.0019716088328075587,-0.005967952910398866,-0.039195137287780235
2017-12-08,0.001359311282283615,0.003970354685018496,0.0011062821019360847,-0.025577761329056647,0.0021815008726002727
2017-12-15,0.01906916612798981,0.0037663364845015312,0.013102849475096656,0.005908170155300541,0.005006530256856934
2017-12-22,-0.0017760862670472832,0.0037522044200968274,-0.027892481495909616,0.014767578452760555,0.007147498375568606
2017-12-29,-0.010230666581940717,-0.002429815707823968,0.01675082151158125,0.02240780552340005,0.013333333333333197
2018-01-05,0.039548022598870025,0.024582177921007364,-0.009065111146145388,0.013586736756975304,0.04265704584040764
2018-01-12,0.015872035573122556,0.016458196181698526,-0.009466231803356928,0.013005665044283132,0.007734581721962064
2018-01-19,0.0112468843090765,0.008959412780656262,-0.01172502409251519,-0.0042533081285444085,0.01878408402342968
2018-01-26,0.02759408440543476,0.022003494882493424,0.004306842190801241,0.01305173232083523,0.032513877874702724
2018-02-02,-0.036974199964897925,-0.03883732291157793,-0.03244599077595278,-0.013117826188802972,-0.05817972350230416
2018-02-09,-0.05169795273677191,-0.0506444000726084,-0.013714668004683017,-0.012817469736529863,-0.05361875637104985
2018-02-16,0.05675848814862272,0.044397705544933164,0.006528743428862116,0.025567043359781882,0.06721240844463594
2018-02-23,0.019459262851600156,0.00585844531507429,-0.004885856288433965,-0.014223194748358758,0.0036334275333063104
2018-03-02,-0.012963073080810905,-0.020494339485275348,0.0018623550325911342,-0.0059457745362295755,-0.0319790828640385
2018-03-09,0.04319537321525391,0.03638323175263869,-0.0037177862272919082,0.001196267644947735,0.03365884063993341
2018-03-16,-0.012358512358512264,-0.01674615412199243,0.01611398524298191,-0.007487653337581723,-0.010854271356783851
2018-03-23,-0.07314933925856637,-0.05889861415025521,0.003004757532760305,0.024157303370786476,-0.047144889250152366
2018-03-30,0.010220175383256702,0.0197636117031581,0.014396271948073691,-0.014262205156335694,0.029643847302196713
2018-04-06,-0.021857240991694282,-0.013034391031730763,-0.006562756357670341,0.004769854519437011,-0.024855012427506318
2018-04-13,0.030262401838728303,0.020907130756198766,-0.0016515276630882925,0.008386739457235448,0.010407816482582932
2018-04-20,0.005763153002416921,0.005506317178955555,-0.0201819685690654,-0.006433895645351129,-0.006516712213580078
2018-04-27,-0.0012939001848428777,-0.00018753985221864333,0.0036299172716529604,-0.008923635789307438,0.0
2018-05-04,0.01715096551298667,-0.00202581032412974,0.0008411136344519399,-0.007649402390438209,-0.017562420651713873
2018-05-11,0.027840116455389197,0.02567476129614321,0.002016976216488775,0.003693592420106029,0.020891664871850013
2018-05-18,-0.011802195208308719,-0.005570826461425815,-0.016942044787385813,-0.02072000000000007,-0.028059071729957807
2018-05-25,0.013495760181535754,0.0030221501492646574,0.020561385547308353,0.006535413773384402,0.007814195789016765
2018-06-01,0.01779401366957356,0.0053279441484477275,0.005684668115699676,-0.005843681519357213,-0.0021537798836959166
2018-06-08,0.009841380108833953,0.016776315789473584,-0.0064006650041562585,0.004245244509756052,0.0
2018-06-15,0.014560880531988118,-0.003810345447356145,0.0071111854764494,-0.013576132021786869,-0.02374271530325922
2018-06-22,-0.009379590914227576,-0.00862411142784969,0.0012460541618208865,-0.00824130542277901,-0.028963077603360476
2018-06-29,-0.02093315080994751,-0.01259372497634137,0.009873060648801113,-0.01404354329400026,-0.01343351548269589
2018-07-06,0.02307020099038737,0.015260984960188795,0.008462044035491223,0.001769911504424737,0.0018462958689129394
2018-07-13,0.02277774614201933,0.015140512671556028,-0.00024439918533603056,-0.010516574120814415,0.010135913384013095
2018-07-20,-0.0034519236122710906,0.0003218999248901788,-0.015971316818774395,-0.008927812260862145,0.0025085518814138563
2018-07-27,-0.00765405888597126,0.006221395881006897,-0.010765154024511503,-0.0062628689087165235,0.01660600545950852
2018-08-03,0.013849791690125013,0.0077464288252433455,-0.002009040683073837,-0.007856341189674487,-0.010740657865294212
2018-08-10,0.002443358507330018,-0.0015514809590972956,0.012078510317060864,-0.0020013922728855382,-0.023071703234562424
2018-08-17,-0.0036561045867493647,0.006709987286339869,0.002652080225426845,-0.022321039323393466,-0.02269043760129652
2018-08-24,0.014566885355276282,0.008594681821370909,0.010828236072077946,0.018103986444305775,0.02748163942193793
2018-08-31,0.022851819377466054,0.009738791694201998,-0.010548695723280765,-0.005693763139453356,-0.0046114825916531155
2018-09-07,-0.029681221537637192,-0.009334848954565711,-0.015454545454545499,-0.0024667430182362393,-0.03752605976372492
2018-09-14,0.01590193804869955,0.011404728789985885,-0.004868630907412075,-0.0018546321646207842,0.009867629362214192
2018-09-21,-0.0015218218381434223,0.00381600660066006,-0.012231126107127843,0.0041585560077861405,0.03026692087702565
2018-09-28,0.011322192586141089,-0.00434946402274039,0.001451750640478311,-0.006432284782800113,-0.007170946102243669
2018-10-05,-0.030356854513159948,-0.009975233902036473,-0.036070606293169494,0.009223128769066946,-0.048462255358806994
2018-10-12,-0.03236192062170418,-0.04124105343617546,0.012650389242745863,0.01256590509666089,-0.01346718903036248
2018-10-19,-0.007457549334557001,0.00108715346983157,-0.00663929413820219,0.006769070554543122,-0.015388433854554462
2018-10-26,-0.03675875621315461,-0.039529411764705924,0.011256705654735688,0.006551159382811811,-0.025207965717166658
2018-11-02,0.016320652826113058,0.024723928692571562,-0.026002261066179644,-0.0010276612143529373,0.055598655288337184
2018-11-09,0.012634313378202977,0.021589613446614475,0.012053571428571441,-0.01860265752250323,-0.024987751102400813
2018-11-16,-0.02343750000000011,-0.014508928571428492,0.01191001323334806,0.009958071278826086,0.027638190954773822
2018-11-23,-0.04949253731343284,-0.0382859021663684,0.0038360941586748076,0.0012973533990658925,-0.02836185819070891
2018-11-30,0.0638150869920231,0.047103513770180294,0.0016501650165017256,-0.001986697762805467,0.03371917463512819
2018-12-07,-0.047174824349058286,-0.04382368946127335,0.026705974161102874,0.022070278691362244,-0.02921129503407971
2018-12-14,-0.0018589664146733131,-0.011761581363584517,0.0005911662866313616,-0.00872216106359558,-0.0012537612838516843
2018-12-21,-0.0838713682642167,-0.0759012554228895,0.018906144496961375,0.014180762002391933,-0.032889781571679544
2018-12-28,0.036592803415328445,0.029289572081429238,0.0027335984095426813,0.019710242587601012,0.01869158878504673
2019-01-04,0.02131136824213886,0.01872855701311793,0.008756712102437003,0.003138939368907856,0.011467889908256756
2019-01-11,0.02854765409972493,0.02611038472205718,-0.009663418229465148,0.0029644268774704496,0.026203073822121503
2019-01-18,0.028377621507249984,0.028882539192215395,-0.01132886794013066,-0.0064039408866994885,0.02013258040756205
2019-01-25,-0.000605143721633894,-0.0025519777827817114,0.008113081298092961,0.01520409849611637,0.01564380264741283
2019-02-01,0.013926733272782155,0.016103544284746807,0.003567576536961603,0.013348526778447,0.013270142180094702
2019-02-08,0.006628844431173508,0.0015181811449307414,0.011491402116402094,-0.0023293172690763697,-0.014031805425631427
2019-02-15,0.020052206929283223,0.025511147262173184,-0.003024111156518128,0.0047500201272039355,-0.0016603415559770518
2019-02-22,0.005525183203443085,0.006381367848000696,-0.0033612067552059033,0.00560897435897445,0.022570681872178477
2019-03-01,0.008676036786396057,0.004585512645984169,-0.023936826519700527,-0.02884462151394429,-0.012778810408921815
2019-03-08,-0.01846436148861741,-0.021253833535411326,0.02452384965447485,0.007876599934361739,-0.020004706989879995
2019-03-15,0.04194660279254547,0.024958099540916878,0.0014806284445176843,0.0010582872028654933,0.03458213256484144
2019-03-22,0.0011774600504625976,-0.007322882229568783,0.025544147843942433,0.008132064731235289,-0.015088207985143876
2019-03-29,0.006160394265232849,0.011566696508505059,0.012654172673394193,-0.015810276679841806,0.011548432712703338
2019-04-05,0.027830346209506862,0.021559048428207106,-0.019060423916482105,-0.0002458814851241664,0.0344827586206895
2019-04-12,0.006335968807538173,0.00550992826697172,-0.010965089091348856,-0.0012297097884899078,-0.0009009009009008917
2019-04-19,0.008394769412904068,-0.0004824924179764878,0.001874949050297614,-0.011983912008536435,0.004508566275924331
2019-04-26,0.017396872832061483,0.011688849044893646,0.007404393816110577,0.008307717869901143,-0.015260323159784539
2019-05-03,0.0024127983215316284,0.0021130840802969786,-0.0012115338017930632,-0.005932273214138584,0.007748404740200554
2019-05-10,-0.03197111611114023,-0.020168010066999753,0.008814491347242548,0.006464981351015364,-0.05065581184984169
2019-05-17,-0.010594594594594664,-0.007844498438042469,0.009939879759518933,-0.006423453841719495,-0.04025726536445917
2019-05-24,-0.026660839160839167,-0.010705289672544138,0.014207476783871797,0.00538748445917947,-0.00843881856540074
2019-05-31,-0.02363044454422991,-0.02655774807270672,0.03169510095476613,0.016735366859027323,0.019023779724655743
2019-06-07,0.040758838746766335,0.04497402550223417,-0.0006826974133353758,0.026433146841806643,0.011545074920167098
2019-06-14,0.008837825894829843,0.005597079784460224,-0.002125398512221044,-0.00023698554388185133,-0.0019426906265176402
2019-06-21,0.032468243539202746,0.01638664177556537,-0.00022820629849384932,0.04282553729456384,0.04063260340632602
2019-06-28,-0.009704618974386126,-0.003401360544217691,0.010499885870805636,0.009243824821942637,0.003273322422258529
2019-07-05,0.02308021848559494,0.018634812286689284,-0.0028612303290415086,-0.00795795795795795,0.00046609182008872097
2019-07-12,0.012980895053650743,0.007337666689003486,-0.016688061617458394,0.01051914635992146,-0.001863498718844614
2019-07-19,-0.013021237017516674,-0.01157492100449009,0.011288588542466504,0.007039616565565732,0.00023337222870467578
2019-07-26,0.022407203811318777,0.016286973786048264,-0.001670590022021412,-0.006172380456607507,-0.0037330844610358183
2019-08-02,-0.040657483742127076,-0.031091685705771255,0.038335741994371286,0.016836276563902963,-0.050351288056206256
2019-08-09,-0.004590338937816796,-0.0034174014079694226,0.025932166141674706,0.0395172566046067,-0.01676942046855734
2019-08-16,-0.00541583999142059,-0.009498662643165678,0.04341306676187062,0.010760300155741254,-0.008276899924755443
2019-08-23,-0.018384731507440133,-0.013848018002423412,-0.0011633477040989826,0.00973525703880096,-0.012392513909964653
2019-08-30,0.029658922392486353,0.02668070914516396,0.009043573581803077,-0.0029132274398279145,0.02919334186939815
2019-09-06,0.021976849629274042,0.019148572405539577,-0.010116784356328123,-0.012730434782608824,0.026374720079621827
2019-09-13,0.0049585051411868974,0.01019963093440679,-0.06344742437752937,-0.01247181510710249,0.02400000000000002
2019-09-20,-0.00903708320349006,-0.009332757647215084,0.03918265709682145,0.019978594363182278,-0.014914772727272818
2019-09-27,-0.019758909853249573,-0.009655357382325369,0.005920078934385842,-0.01322140608604394,-0.02331170391732751
2019-10-04,0.009517189755654076,-0.0035545023696681444,0.022840327891823886,0.005954912803062484,0.00812007874015741
2019-10-11,0.012181558180181185,0.006556820112111339,-0.0380163024864717,-0.01317829457364339,0.01855015865267262
2019-10-18,0.003034901365705611,0.005704063723505071,-0.006123611506693161,0.003070770549168156,0.005990893841361089
2019-10-25,0.02060618707287798,0.012182434473269055,-0.007594211205043666,0.009967250462765254,0.017151024297284545
2019-11-01,0.016509916172561923,0.015053050397877854,0.01472711521801906,0.0049344424080077776,0.012177985948477632
2019-11-08,0.011867048825866089,0.009146142287842274,-0.040196357427433216,-0.03626543209876554,0.0106432207311431
2019-11-15,0.008348655767032698,0.009225092250922495,0.0211251945741604,0.0059684110925104505,-0.012591575091575047
2019-11-22,-0.005322556798580624,-0.002662048173450171,0.015534262485482175,-0.0034006222415164933,-0.00602828657546961
2019-11-29,0.016201753951345044,0.010773089786467738,0.0037169406719084197,0.0008712066211704617,-0.007697690692792136
2019-12-06,-0.0004875670404680399,0.001781680506506289,-0.01474148981626544,-0.001740896561729377,0.012458862247296754
2019-12-13,0.010682926829268302,0.007780988979578796,0.004987350921575651,0.010390931550646743,0.031344323194799184
2019-12-20,0.021815724697137995,0.010746249842430444,-0.017189298043728374,0.003380079108234346,0.004277352543899049
2019-12-27,0.008974540645222184,0.006641099990646326,0.004903036955726137,0.020140481651376163,0.01031158932974674
2020-01-03,0.0026684144000748145,-0.0013937929752834144,0.013108068744538404,0.024801517599943868,-0.0031062791213667396
2020-01-10,0.01984312260715293,0.010235414534288445,-0.004887866589994294,0.007198683669271677,0.014689517026485799
2020-01-17,0.022661722290894026,0.019158146817721322,-0.0030338052585956454,-0.002246273228507123,0.014038166264531471
2020-01-24,-0.0030441400304414,-0.009579755987347505,0.02941602666280252,0.009551098376313183,-0.03525849015790605
2020-01-31,-0.016299955096542362,-0.021413145968306013,0.026886261261261257,0.009122854439789219,-0.05582959641255614
2020-02-07,0.046240927557401834,0.03254281540422088,-0.010075394105551694,-0.010312730194870556,0.02968416053194023
2020-02-14,0.023734729493891882,0.016255267910897153,0.0008308523160007741,0.008187292780296396,0.019372693726937396
2020-02-21,-0.01862427548585055,-0.01220379146919437,0.024143894846073932,0.03825503355704685,-0.020588235294117685
2020-02-28,-0.10626655665088813,-0.1116108912078686,0.04910834909483941,-0.04085326438267611,-0.06398706398706389
2020-03-06,0.010787172011661905,0.004050496185782793,0.07378790805485802,0.06180078177651982,-0.009624876604146126
2020-03-13,-0.07537736756081148,-0.09460095475021846,-0.0769323019727769,-0.09057442081878775,-0.09942686269623724
2020-03-20,-0.11250909847145685,-0.15045299272241197,0.03566324542029364,-0.022124511446119377,-0.13226342003320424
2020-03-27,0.08553016988869366,0.1076048951048949,0.051872295051119455,0.08664620655199484,0.06345663265306123
2020-04-03,-0.010415542363734542,-0.02063767658432636,0.004770423375074495,0.002627257799671545,-0.006596701649175363
2020-04-10,0.095380923815237,0.12091542769652275,-0.018456973293768608,0.039567638388470217,0.06700875339571377
2020-04-17,0.07184108334163097,0.03033788641265267,0.014632081746175807,-0.0007561913164030321,0.025742574257425543
2020-04-24,-0.0067351014910120854,-0.01280351660619583,0.018056134914486544,0.025666897899981,-0.018753447324875938
2020-05-01,-0.005144032921810648,-0.0006361098349648708,-0.016916413018028598,-0.01758484997540577,-0.007307476110174238
2020-05-08,0.05697095045595568,0.03412426181972483,-0.023637987496278656,0.0040055075729126255,0.04303510758776907
2020-05-15,-0.007071066441341256,-0.021064149911092955,0.01664837175265288,0.021880064829821855,-0.021986970684039098
2020-05-22,0.028620056433914076,0.031996646639653514,-0.006958190870373637,-0.004392118587201899,0.011101859561476468
2020-05-29,0.01611077244622483,0.03005686433793664,-0.01183932346723049,-0.0018381226640524773,0.03568487510293705
2020-06-05,0.027125471374700005,0.04935594111461605,-0.04572406626321901,-0.030077957154256985,0.08454810495626841
2020-06-12,-0.01589553172848268,-0.04737896912381789,0.03965152776888092,0.02917536864755399,-0.02565982404692091
2020-06-19,0.03544175004239447,0.014562308931330259,0.0005545286506467573,0.00867052023121384,0.0012540757461751983
2020-06-26,-0.01645922043891257,-0.02783177812337989,0.017611921916374174,0.015302078888008275,0.0005010020040079333
2020-07-03,0.049829323120472946,0.04059323446092322,-0.010045385779122507,0.0026420079260238705,0.03555332999499261
2020-07-10,0.04671081327570503,0.017166832142971433,0.01674919004829145,0.013235117978201094,0.045454545454545414
2020-07-17,-0.017236807212940852,0.013004187789288135,0.0027054650393794066,0.005496778769430888,-0.010869565217391242
2020-07-24,-0.01487934623390641,-0.0026109660574413773,0.017747931406643547,0.05043498706795191,0.008650923544540445
2020-07-31,0.04002973861324155,0.01757666417352266,0.007423117709437932,0.03766088416340252,0.00347705146036148
2020-08-07,0.021370254712366865,0.02465392625260332,-0.006549707602339194,0.029013643962681357,0.013398013398013386
2020-08-14,0.002541717316830505,0.006784828287055067,-0.03943960442665406,-0.043341543944237726,0.008434009573740742
2020-08-21,0.03567754262198708,0.007837548984681364,0.01850716999632307,-0.002793908184507421,0.0009041591320071429
2020-08-28,0.0378188526625749,0.032697066101095684,-0.030565583634175608,0.012964895896280693,0.028681120144534722
2020-09-04,-0.030595152633917877,-0.022847852130754687,0.010054617676266142,-0.014914040891588431,-0.02656421514818863
2020-09-11,-0.04630086748007611,-0.024841638205330252,0.010691901192085407,0.004459370182779088,-0.009246729815065469
2020-09-18,-0.013237197263819556,-0.01020774711129746,-0.005532587548638057,0.004110715264455944,0.013430457546096175
2020-09-25,0.01757409974894153,-0.005806744291546817,0.009476065293146707,-0.04508733624454142,-0.03548966756513938
2020-10-02,0.010126675504492644,0.015544671919204056,-0.014353197674418672,0.020578484051674728,0.024452724732184627
2020-10-09,0.041558820312784794,0.03897076443805436,-0.01634408602150539,0.014226503864680273,0.04182768811093429
